Podxl,Podxl
Lrr1,Lrr1
Vrk1,Vrk1
Ptgs2,Ptgs2
Melk,Melk
Shisa2,Shisa2
Rnf144a,Rnf144a
Mboat2,Mboat2
Rbm38,Rbm38
Igf1r,Igf1r
Tmem51,Tmem51
Arid3b,Arid3b
Cnn2,Cnn2
Nek7,Nek7
Mink1,Mink1
Filip1l,Filip1l
Ube2c,Ube2c
Tinf2,Tinf2
Serpinf1,Serpinf1
Fzd8,Fzd8
Thbs1,Thbs1
Tax1bp3,Tax1bp3
Atad2b,Atad2b
BC031181,BC031181
Rsbn1l,Rsbn1l
Rtn4ip1,Rtn4ip1
Gorasp2,Gorasp2
Aldh1l2,Aldh1l2
Slc30a7,Slc30a7
Siah2,Siah2
Tbcc,Tbcc
Bcdin3d,Bcdin3d
Slc35b1,Slc35b1
Ccnf,Ccnf
Ccdc77,Ccdc77
Adm,Adm
Ptpn3,Ptpn3
Gpr153,Gpr153
Tpbg,Tpbg
Ssc5d,Ssc5d
Slc25a23,Slc25a23
Col27a1,Col27a1
Tgfbi,Tgfbi
Fam83g,Fam83g
Abtb2,Abtb2
Zfp568,Zfp568
Rhoq,Rhoq
Spint2,Spint2
Pkia,Pkia
Aurka,Aurka
2010011I20Rik,2010011I20Rik
Tram2,Tram2
Fbxl19,Fbxl19
Fbl,Fbl
Dtnbp1,Dtnbp1
Tmlhe,Tmlhe
Ano6,Ano6
Ifi27l1,Ifi27l1
2410127L17Rik,2410127L17Rik
Nrarp,Nrarp
Nolc1,Nolc1
Prss41,Prss41
Ccnb1,Ccnb1
Ttk,Ttk
Trp53inp2,Trp53inp2
Rbm8a,Rbm8a
Gmds,Gmds
Pold2,Pold2
Aebp1,Aebp1
Kdr,Kdr
Echdc2,Echdc2
Sema5b,Sema5b
Copz2,Copz2
Loxl4,Loxl4
Ripk1,Ripk1
Enpp3,Enpp3
Mthfd1,Mthfd1
Ier3,Ier3
Reep5,Reep5
Tec,Tec
Arl4d,Arl4d
Rad54b,Rad54b
Manf,Manf
Slc25a24,Slc25a24
Zfp697,Zfp697
Gls2,Gls2
